"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","Sem"
"1204","ELC1097",2021,"1. Semestre","SISTEMAS COLABORATIVOS","Reprovado",1,"DCG"
"1205","ELC1097",2016,"1. Semestre","SISTEMAS COLABORATIVOS","Aprovado",3,"DCG"
"1206","ELC1097",2018,"1. Semestre","SISTEMAS COLABORATIVOS","Repr.Freq",3,"DCG"
"1207","ELC1098",2019,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",22,"DCG"
"1208","ELC1098",2014,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",12,"DCG"
"1209","ELC1098",2014,"2. Semestre","MINERAÇÃO DE DADOS","Repr.Freq",2,"DCG"
"1210","ELC1098",2016,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",12,"DCG"
"1211","ELC1098",2014,"2. Semestre","MINERAÇÃO DE DADOS","Reprovado",1,"DCG"
"1212","ELC1098",2015,"2. Semestre","MINERAÇÃO DE DADOS","Repr.Freq",4,"DCG"
"1213","ELC1098",2015,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",5,"DCG"
"1214","ELC1098",2022,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",18,"DCG"
"1215","ELC1098",2022,"2. Semestre","MINERAÇÃO DE DADOS","Dispensado",1,"DCG"
"1216","ELC1098",2018,"2. Semestre","MINERAÇÃO DE DADOS","Repr.Freq",2,"DCG"
"1217","ELC1098",2021,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",7,"DCG"
"1218","ELC1098",2016,"2. Semestre","MINERAÇÃO DE DADOS","Repr.Freq",5,"DCG"
"1219","ELC1098",2018,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",3,"DCG"
"1220","ELC1098",2018,"2. Semestre","MINERAÇÃO DE DADOS","Tr.Parcial",2,"DCG"
"1221","ELC1098",2018,"2. Semestre","MINERAÇÃO DE DADOS","Reprovado",3,"DCG"
"1222","ELC1098",2019,"2. Semestre","MINERAÇÃO DE DADOS","Reprovado",2,"DCG"
"1223","ELC1098",2020,"2. Semestre","MINERAÇÃO DE DADOS","Aprovado",9,"DCG"
"1224","ELC1098",2021,"2. Semestre","MINERAÇÃO DE DADOS","Reprovado",2,"DCG"
"1225","ELC1098",2019,"2. Semestre","MINERAÇÃO DE DADOS","Tr.Parcial",3,"DCG"
"1226","ELC1098",2020,"2. Semestre","MINERAÇÃO DE DADOS","Reprovado",2,"DCG"
"1227","ELC1098",2019,"2. Semestre","MINERAÇÃO DE DADOS","Repr.Freq",4,"DCG"
"1228","ELC1098",2016,"2. Semestre","MINERAÇÃO DE DADOS","Tr.Parcial",1,"DCG"
"1229","ELC1104",2017,"1. Semestre","SISTEMAS INTELIGENTES","Aprovado",1,"Inativo"
"1230","ELC1104",2016,"1. Semestre","SISTEMAS INTELIGENTES","Repr.Freq",1,"Inativo"
"1231","ELC1104",2021,"1. Semestre","SISTEMAS INTELIGENTES","Aprovado",1,"Inativo"
"1232","ELC1104",2015,"1. Semestre","SISTEMAS INTELIGENTES","Aprovado",1,"Inativo"
"1233","ELC1104",2022,"1. Semestre","SISTEMAS INTELIGENTES","Repr.Freq",1,"Inativo"
"1234","ELC1107",2019,"2. Semestre","PROGRAMAÇÃO ORIENTADA A OBJETOS","Aprovado",1,"Inativo"
"1235","ELC1108",2017,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Repr.Freq",6,"DCG"
"1236","ELC1108",2021,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Aprovado",9,"DCG"
"1237","ELC1108",2017,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Aprovado",5,"DCG"
"1238","ELC1108",2020,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Reprovado",6,"DCG"
"1239","ELC1108",2014,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Aprovado",1,"DCG"
"1240","ELC1108",2022,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Reprovado",1,"DCG"
"1241","ELC1108",2019,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Reprovado",1,"DCG"
"1242","ELC1108",2014,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Repr.Freq",2,"DCG"
"1243","ELC1108",2019,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Aprovado",2,"DCG"
"1244","ELC1108",2018,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Aprovado",1,"DCG"
"1245","ELC1108",2020,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Aprovado",7,"DCG"
"1246","ELC1108",2022,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Repr.Freq",6,"DCG"
"1247","ELC1108",2022,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Aprovado",6,"DCG"
"1248","ELC1108",2021,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Reprovado",6,"DCG"
"1249","ELC1108",2019,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Tr.Parcial",4,"DCG"
"1250","ELC1108",2022,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Tr.Parcial",2,"DCG"
"1251","ELC1108",2017,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Tr.Parcial",2,"DCG"
"1252","ELC1108",2019,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Repr.Freq",3,"DCG"
"1253","ELC1108",2014,"2. Semestre","ANÁLISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS","Reprovado",1,"DCG"
"1254","ELC117",2015,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",6,"3.0"
"1255","ELC117",2016,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",19,"3.0"
"1256","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Dispensado",1,"3.0"
"1257","ELC117",2021,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"3.0"
"1258","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",29,"3.0"
"1259","ELC117",2018,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",3,"3.0"
"1260","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",23,"3.0"
"1261","ELC117",2020,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",11,"3.0"
"1262","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"3.0"
"1263","ELC117",2021,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",4,"3.0"
"1264","ELC117",2021,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",6,"3.0"
"1265","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"3.0"
"1266","ELC117",2021,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",9,"3.0"
"1267","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",19,"3.0"
"1268","ELC117",2014,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",2,"3.0"
"1269","ELC117",2021,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",23,"3.0"
"1270","ELC117",2022,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",4,"3.0"
"1271","ELC117",2016,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",2,"3.0"
"1272","ELC117",2017,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",5,"3.0"
"1273","ELC117",2014,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",11,"3.0"
"1274","ELC117",2014,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"3.0"
"1275","ELC117",2018,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",4,"3.0"
"1276","ELC117",2020,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",1,"3.0"
"1277","ELC117",2022,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",2,"3.0"
"1278","ELC117",2015,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",13,"3.0"
"1279","ELC117",2019,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",6,"3.0"
"1280","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"3.0"
"1281","ELC117",2017,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",1,"3.0"
"1282","ELC117",2014,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",12,"3.0"
"1283","ELC117",2016,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",5,"3.0"
"1284","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"3.0"
"1285","ELC117",2019,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",3,"3.0"
"1286","ELC117",2018,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",5,"3.0"
"1287","ELC117",2020,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",7,"3.0"
"1288","ELC117",2016,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",9,"3.0"
"1289","ELC117",2017,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",10,"3.0"
"1290","ELC117",2018,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",22,"3.0"
"1291","ELC117",2022,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"3.0"
"1292","ELC117",2015,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",5,"3.0"
"1293","ELC117",2015,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"3.0"
"1294","ELC117",2020,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Incompleto",3,"3.0"
"1295","ELC117",2022,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",5,"3.0"
"1296","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Repr.Freq",6,"3.0"
"1297","ELC117",2016,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",3,"3.0"
"1298","ELC117",2020,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"3.0"
"1299","ELC117",2014,"2. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Aprovado",5,"3.0"
"1300","ELC117",2018,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",3,"3.0"
"1301","ELC117",2015,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Reprovado",14,"3.0"
"1302","ELC117",2019,"1. Semestre","PARADIGMAS DE PROGRAMAÇÃO","Tr.Parcial",1,"3.0"
"1303","ELC119",2017,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"4.0"
"1304","ELC119",2017,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",6,"4.0"
"1305","ELC119",2017,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",22,"4.0"
"1306","ELC119",2022,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"4.0"
"1307","ELC119",2014,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",6,"4.0"
"1308","ELC119",2019,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",5,"4.0"
"1309","ELC119",2021,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Tr.Parcial",1,"4.0"
"1310","ELC119",2021,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",7,"4.0"
"1311","ELC119",2014,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",1,"4.0"
"1312","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",13,"4.0"
"1313","ELC119",2020,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",12,"4.0"
"1314","ELC119",2021,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",3,"4.0"
"1315","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"4.0"
"1316","ELC119",2014,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",5,"4.0"
"1317","ELC119",2022,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"4.0"
"1318","ELC119",2017,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"4.0"
"1319","ELC119",2019,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",19,"4.0"
"1320","ELC119",2016,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",12,"4.0"
"1321","ELC119",2017,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",2,"4.0"
"1322","ELC119",2018,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",1,"4.0"
"1323","ELC119",2017,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",3,"4.0"
"1324","ELC119",2020,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",5,"4.0"
"1325","ELC119",2015,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",5,"4.0"
"1326","ELC119",2022,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",10,"4.0"
"1327","ELC119",2016,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"4.0"
"1328","ELC119",2018,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",3,"4.0"
"1329","ELC119",2016,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",4,"4.0"
"1330","ELC119",2022,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",21,"4.0"
"1331","ELC119",2014,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",15,"4.0"
"1332","ELC119",2014,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",3,"4.0"
"1333","ELC119",2016,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",6,"4.0"
"1334","ELC119",2021,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",15,"4.0"
"1335","ELC119",2019,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",4,"4.0"
"1336","ELC119",2015,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",2,"4.0"
"1337","ELC119",2018,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",5,"4.0"
"1338","ELC119",2019,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",4,"4.0"
"1339","ELC119",2019,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",1,"4.0"
"1340","ELC119",2016,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",5,"4.0"
"1341","ELC119",2020,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Incompleto",5,"4.0"
"1342","ELC119",2021,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",8,"4.0"
"1343","ELC119",2022,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",1,"4.0"
"1344","ELC119",2016,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",3,"4.0"
"1345","ELC119",2019,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",3,"4.0"
"1346","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",14,"4.0"
"1347","ELC119",2015,"1. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",4,"4.0"
"1348","ELC119",2018,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",5,"4.0"
"1349","ELC119",2018,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Aprovado",20,"4.0"
"1350","ELC119",2020,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Reprovado",4,"4.0"
"1351","ELC119",2022,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Repr.Freq",2,"4.0"
"1352","ELC119",2020,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Tr.Parcial",1,"4.0"
"1353","ELC119",2015,"2. Semestre","FUNDAMENTOS DE BANCO DE DADOS","Tr.Parcial",1,"4.0"
"1354","ELC120",2018,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",28,"4.0"
"1355","ELC120",2019,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",20,"4.0"
"1356","ELC120",2018,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",1,"4.0"
"1357","ELC120",2017,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",19,"4.0"
"1358","ELC120",2022,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",2,"4.0"
"1359","ELC120",2016,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",9,"4.0"
"1360","ELC120",2022,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",30,"4.0"
"1361","ELC120",2021,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",17,"4.0"
"1362","ELC120",2015,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",10,"4.0"
"1363","ELC120",2014,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",6,"4.0"
"1364","ELC120",2018,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",5,"4.0"
"1365","ELC120",2021,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",9,"4.0"
"1366","ELC120",2014,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",18,"4.0"
"1367","ELC120",2019,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",1,"4.0"
"1368","ELC120",2019,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",6,"4.0"
"1369","ELC120",2021,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",2,"4.0"
"1370","ELC120",2017,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",10,"4.0"
"1371","ELC120",2016,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",16,"4.0"
"1372","ELC120",2022,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",1,"4.0"
"1373","ELC120",2015,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",13,"4.0"
"1374","ELC120",2017,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",3,"4.0"
"1375","ELC120",2022,"1. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",1,"4.0"
"1376","ELC120",2020,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Reprovado",8,"4.0"
"1377","ELC120",2020,"2. Semestre","PROJETO E ANÁLISE DE ALGORITMOS","Aprovado",11,"4.0"
"1378","ELC123",2018,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",4,"5.0"
"1379","ELC123",2021,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",5,"5.0"
"1380","ELC123",2016,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",6,"5.0"
"1381","ELC123",2018,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",3,"5.0"
"1382","ELC123",2014,"1. Semestre","COMUNICAÇÃO DE DADOS","Tr.Parcial",1,"5.0"
"1383","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Tr.Parcial",1,"5.0"
"1384","ELC123",2018,"2. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",1,"5.0"
"1385","ELC123",2022,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",1,"5.0"
"1386","ELC123",2014,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",19,"5.0"
"1387","ELC123",2018,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",14,"5.0"
"1388","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",4,"5.0"
"1389","ELC123",2016,"2. Semestre","COMUNICAÇÃO DE DADOS","Tr.Parcial",1,"5.0"
"1390","ELC123",2016,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",4,"5.0"
"1391","ELC123",2017,"2. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",2,"5.0"
"1392","ELC123",2019,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",6,"5.0"
"1393","ELC123",2017,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",9,"5.0"
"1394","ELC123",2016,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",18,"5.0"
"1395","ELC123",2020,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",22,"5.0"
"1396","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",18,"5.0"
"1397","ELC123",2020,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",6,"5.0"
"1398","ELC123",2015,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",7,"5.0"
"1399","ELC123",2015,"2. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",1,"5.0"
"1400","ELC123",2017,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",3,"5.0"
"1401","ELC123",2014,"1. Semestre","COMUNICAÇÃO DE DADOS","Reprovado",7,"5.0"
"1402","ELC123",2021,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",14,"5.0"
"1403","ELC123",2019,"2. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",2,"5.0"
"1404","ELC123",2017,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",16,"5.0"
"1405","ELC123",2019,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",24,"5.0"
"1406","ELC123",2022,"1. Semestre","COMUNICAÇÃO DE DADOS","Aprovado",22,"5.0"
"1407","ELC123",2019,"1. Semestre","COMUNICAÇÃO DE DADOS","Repr.Freq",2,"5.0"
"1408","ELC129",2014,"1. Semestre","PROCESSAMENTO DE IMAGENS","Aprovado",8,"Inativo"
"1409","ELC129",2014,"1. Semestre","PROCESSAMENTO DE IMAGENS","Reprovado",2,"Inativo"
"1410","ELC129",2014,"1. Semestre","PROCESSAMENTO DE IMAGENS","Tr.Parcial",2,"Inativo"
"1411","ELC129",2016,"1. Semestre","PROCESSAMENTO DE IMAGENS","Repr.Freq",2,"Inativo"
"1412","ELC129",2015,"1. Semestre","PROCESSAMENTO DE IMAGENS","Aprovado",6,"Inativo"
"1413","ELC129",2015,"1. Semestre","PROCESSAMENTO DE IMAGENS","Tr.Parcial",1,"Inativo"
"1414","ELC129",2016,"1. Semestre","PROCESSAMENTO DE IMAGENS","Aprovado",3,"Inativo"
"1415","ELC131",2021,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",4,"5.0"
"1416","ELC131",2021,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",4,"DCG"
"1417","ELC131",2015,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",3,"5.0"
"1418","ELC131",2015,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",3,"DCG"
"1419","ELC131",2015,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",15,"5.0"
"1420","ELC131",2015,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",15,"DCG"
"1421","ELC131",2020,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Tr.Parcial",1,"5.0"
"1422","ELC131",2020,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Tr.Parcial",1,"DCG"
"1423","ELC131",2020,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",18,"5.0"
"1424","ELC131",2020,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",18,"DCG"
"1425","ELC131",2015,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",1,"5.0"
"1426","ELC131",2015,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",1,"DCG"
"1427","ELC131",2020,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Incompleto",7,"5.0"
"1428","ELC131",2020,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Incompleto",7,"DCG"
"1429","ELC131",2014,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Tr.Parcial",1,"5.0"
"1430","ELC131",2014,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Tr.Parcial",1,"DCG"
"1431","ELC131",2017,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",4,"5.0"
"1432","ELC131",2017,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",4,"DCG"
"1433","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",5,"5.0"
"1434","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Reprovado",5,"DCG"
"1435","ELC131",2017,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",4,"5.0"
"1436","ELC131",2017,"2. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Aprovado",4,"DCG"
"1437","ELC131",2014,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",4,"5.0"
"1438","ELC131",2014,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",4,"DCG"
"1439","ELC131",2016,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",5,"5.0"
"1440","ELC131",2016,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Repr.Freq",5,"DCG"
"1441","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Dispensado",1,"5.0"
"1442","ELC131",2022,"1. Semestre","IMPLEMENTAÇÃO DE BANCO DE DADOS","Dispensado",1,"DCG"
