"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","NOME_CURSO","Sem"
"713","ELC1065",2018,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Aprovado",4,"Ciência da Computação - Bacharelado","1.0"
"714","ELC1065",2016,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Aprovado",23,"Ciência da Computação - Bacharelado","1.0"
"715","ELC1065",2014,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"716","ELC1065",2022,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Dispensado",1,"Ciência da Computação - Bacharelado","1.0"
"717","ELC1065",2023,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Reprovado",1,"Ciência da Computação - Bacharelado","1.0"
"718","ELC1065",2023,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"719","ELC1065",2023,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Aprovado",4,"Ciência da Computação - Bacharelado","1.0"
"720","ELC1065",2017,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"721","ELC1065",2020,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Aprovado",7,"Ciência da Computação - Bacharelado","1.0"
"722","ELC1065",2017,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Aprovado",29,"Ciência da Computação - Bacharelado","1.0"
"723","ELC1065",2014,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO I","Aprovado",24,"Ciência da Computação - Bacharelado","1.0"
"724","ELC1066",2014,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",20,"Ciência da Computação - Bacharelado","2.0"
"725","ELC1066",2022,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",12,"Ciência da Computação - Bacharelado","2.0"
"726","ELC1066",2015,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"727","ELC1066",2015,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",1,"Ciência da Computação - Bacharelado","2.0"
"728","ELC1066",2014,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",18,"Ciência da Computação - Bacharelado","2.0"
"729","ELC1066",2014,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",3,"Ciência da Computação - Bacharelado","2.0"
"730","ELC1066",2021,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"731","ELC1066",2018,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"732","ELC1066",2014,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",6,"Ciência da Computação - Bacharelado","2.0"
"733","ELC1066",2023,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",3,"Ciência da Computação - Bacharelado","2.0"
"734","ELC1066",2020,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"735","ELC1066",2017,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",5,"Ciência da Computação - Bacharelado","2.0"
"736","ELC1066",2017,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",21,"Ciência da Computação - Bacharelado","2.0"
"737","ELC1066",2019,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",3,"Ciência da Computação - Bacharelado","2.0"
"738","ELC1066",2017,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"739","ELC1066",2019,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",21,"Ciência da Computação - Bacharelado","2.0"
"740","ELC1066",2017,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"741","ELC1066",2018,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",3,"Ciência da Computação - Bacharelado","2.0"
"742","ELC1066",2016,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"743","ELC1066",2023,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",28,"Ciência da Computação - Bacharelado","2.0"
"744","ELC1066",2019,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",6,"Ciência da Computação - Bacharelado","2.0"
"745","ELC1066",2016,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",10,"Ciência da Computação - Bacharelado","2.0"
"746","ELC1066",2015,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"747","ELC1066",2015,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"748","ELC1066",2017,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",5,"Ciência da Computação - Bacharelado","2.0"
"749","ELC1066",2015,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",10,"Ciência da Computação - Bacharelado","2.0"
"750","ELC1066",2020,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",8,"Ciência da Computação - Bacharelado","2.0"
"751","ELC1066",2020,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"752","ELC1066",2018,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",18,"Ciência da Computação - Bacharelado","2.0"
"753","ELC1066",2021,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",25,"Ciência da Computação - Bacharelado","2.0"
"754","ELC1066",2022,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",26,"Ciência da Computação - Bacharelado","2.0"
"755","ELC1066",2022,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Dispensado",1,"Ciência da Computação - Bacharelado","2.0"
"756","ELC1066",2021,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"757","ELC1066",2016,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",9,"Ciência da Computação - Bacharelado","2.0"
"758","ELC1066",2015,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",9,"Ciência da Computação - Bacharelado","2.0"
"759","ELC1066",2017,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",8,"Ciência da Computação - Bacharelado","2.0"
"760","ELC1066",2023,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"761","ELC1066",2022,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"762","ELC1066",2020,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",12,"Ciência da Computação - Bacharelado","2.0"
"763","ELC1066",2023,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",8,"Ciência da Computação - Bacharelado","2.0"
"764","ELC1066",2016,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",17,"Ciência da Computação - Bacharelado","2.0"
"765","ELC1066",2015,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",12,"Ciência da Computação - Bacharelado","2.0"
"766","ELC1066",2014,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",10,"Ciência da Computação - Bacharelado","2.0"
"767","ELC1066",2023,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"768","ELC1066",2018,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",4,"Ciência da Computação - Bacharelado","2.0"
"769","ELC1066",2020,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Incompleto",2,"Ciência da Computação - Bacharelado","2.0"
"770","ELC1066",2019,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"771","ELC1066",2015,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",12,"Ciência da Computação - Bacharelado","2.0"
"772","ELC1066",2022,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",2,"Ciência da Computação - Bacharelado","2.0"
"773","ELC1066",2021,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"774","ELC1066",2014,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"775","ELC1066",2022,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",3,"Ciência da Computação - Bacharelado","2.0"
"776","ELC1066",2016,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",4,"Ciência da Computação - Bacharelado","2.0"
"777","ELC1066",2018,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"778","ELC1066",2021,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",8,"Ciência da Computação - Bacharelado","2.0"
"779","ELC1066",2019,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",6,"Ciência da Computação - Bacharelado","2.0"
"780","ELC1066",2018,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"781","ELC1066",2018,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Reprovado",7,"Ciência da Computação - Bacharelado","2.0"
"782","ELC1066",2019,"1. Semestre","ESTRUTURAS DE DADOS ""A""","Repr.Freq",6,"Ciência da Computação - Bacharelado","2.0"
"783","ELC1066",2016,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Aprovado",12,"Ciência da Computação - Bacharelado","2.0"
"784","ELC1066",2018,"2. Semestre","ESTRUTURAS DE DADOS ""A""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"785","ELC1067",2023,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"786","ELC1067",2023,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",30,"Ciência da Computação - Bacharelado","2.0"
"787","ELC1067",2021,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",27,"Ciência da Computação - Bacharelado","2.0"
"788","ELC1067",2021,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",5,"Ciência da Computação - Bacharelado","2.0"
"789","ELC1067",2016,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",3,"Ciência da Computação - Bacharelado","2.0"
"790","ELC1067",2023,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"791","ELC1067",2018,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",5,"Ciência da Computação - Bacharelado","2.0"
"792","ELC1067",2020,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",7,"Ciência da Computação - Bacharelado","2.0"
"793","ELC1067",2023,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",5,"Ciência da Computação - Bacharelado","2.0"
"794","ELC1067",2023,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",5,"Ciência da Computação - Bacharelado","2.0"
"795","ELC1067",2014,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",14,"Ciência da Computação - Bacharelado","2.0"
"796","ELC1067",2021,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"797","ELC1067",2022,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",2,"Ciência da Computação - Bacharelado","2.0"
"798","ELC1067",2018,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"799","ELC1067",2018,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"800","ELC1067",2017,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",3,"Ciência da Computação - Bacharelado","2.0"
"801","ELC1067",2022,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",27,"Ciência da Computação - Bacharelado","2.0"
"802","ELC1067",2020,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",10,"Ciência da Computação - Bacharelado","2.0"
"803","ELC1067",2014,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",12,"Ciência da Computação - Bacharelado","2.0"
"804","ELC1067",2020,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Incompleto",7,"Ciência da Computação - Bacharelado","2.0"
"805","ELC1067",2016,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",13,"Ciência da Computação - Bacharelado","2.0"
"806","ELC1067",2022,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",3,"Ciência da Computação - Bacharelado","2.0"
"807","ELC1067",2016,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"808","ELC1067",2018,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",2,"Ciência da Computação - Bacharelado","2.0"
"809","ELC1067",2018,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"810","ELC1067",2014,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",13,"Ciência da Computação - Bacharelado","2.0"
"811","ELC1067",2016,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"812","ELC1067",2014,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"813","ELC1067",2017,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"814","ELC1067",2020,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",21,"Ciência da Computação - Bacharelado","2.0"
"815","ELC1067",2015,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",3,"Ciência da Computação - Bacharelado","2.0"
"816","ELC1067",2015,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",15,"Ciência da Computação - Bacharelado","2.0"
"817","ELC1067",2015,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",19,"Ciência da Computação - Bacharelado","2.0"
"818","ELC1067",2016,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",6,"Ciência da Computação - Bacharelado","2.0"
"819","ELC1067",2019,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",2,"Ciência da Computação - Bacharelado","2.0"
"820","ELC1067",2016,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",5,"Ciência da Computação - Bacharelado","2.0"
"821","ELC1067",2019,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",9,"Ciência da Computação - Bacharelado","2.0"
"822","ELC1067",2017,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",4,"Ciência da Computação - Bacharelado","2.0"
"823","ELC1067",2017,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",3,"Ciência da Computação - Bacharelado","2.0"
"824","ELC1067",2019,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"825","ELC1067",2015,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",6,"Ciência da Computação - Bacharelado","2.0"
"826","ELC1067",2019,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",12,"Ciência da Computação - Bacharelado","2.0"
"827","ELC1067",2021,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",6,"Ciência da Computação - Bacharelado","2.0"
"828","ELC1067",2016,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",16,"Ciência da Computação - Bacharelado","2.0"
"829","ELC1067",2022,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",9,"Ciência da Computação - Bacharelado","2.0"
"830","ELC1067",2017,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",26,"Ciência da Computação - Bacharelado","2.0"
"831","ELC1067",2017,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"832","ELC1067",2014,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",1,"Ciência da Computação - Bacharelado","2.0"
"833","ELC1067",2015,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",3,"Ciência da Computação - Bacharelado","2.0"
"834","ELC1067",2019,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",20,"Ciência da Computação - Bacharelado","2.0"
"835","ELC1067",2019,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"836","ELC1067",2014,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",7,"Ciência da Computação - Bacharelado","2.0"
"837","ELC1067",2022,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Dispensado",1,"Ciência da Computação - Bacharelado","2.0"
"838","ELC1067",2022,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",3,"Ciência da Computação - Bacharelado","2.0"
"839","ELC1067",2018,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Repr.Freq",4,"Ciência da Computação - Bacharelado","2.0"
"840","ELC1067",2018,"2. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Aprovado",19,"Ciência da Computação - Bacharelado","2.0"
"841","ELC1067",2015,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Reprovado",6,"Ciência da Computação - Bacharelado","2.0"
"842","ELC1067",2020,"1. Semestre","LABORATÓRIO DE PROGRAMAÇÃO II","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"843","ELC1068",2018,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",2,"Ciência da Computação - Bacharelado","3.0"
"844","ELC1068",2021,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",4,"Ciência da Computação - Bacharelado","3.0"
"845","ELC1068",2023,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",3,"Ciência da Computação - Bacharelado","3.0"
"846","ELC1068",2015,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","3.0"
"847","ELC1068",2021,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",6,"Ciência da Computação - Bacharelado","3.0"
"848","ELC1068",2019,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
"849","ELC1068",2016,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",7,"Ciência da Computação - Bacharelado","3.0"
"850","ELC1068",2015,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",10,"Ciência da Computação - Bacharelado","3.0"
"851","ELC1068",2021,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",6,"Ciência da Computação - Bacharelado","3.0"
"852","ELC1068",2016,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",7,"Ciência da Computação - Bacharelado","3.0"
"853","ELC1068",2016,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",18,"Ciência da Computação - Bacharelado","3.0"
"854","ELC1068",2016,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",1,"Ciência da Computação - Bacharelado","3.0"
"855","ELC1068",2015,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",9,"Ciência da Computação - Bacharelado","3.0"
"856","ELC1068",2018,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",7,"Ciência da Computação - Bacharelado","3.0"
"857","ELC1068",2019,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",1,"Ciência da Computação - Bacharelado","3.0"
"858","ELC1068",2018,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",9,"Ciência da Computação - Bacharelado","3.0"
"859","ELC1068",2017,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",12,"Ciência da Computação - Bacharelado","3.0"
"860","ELC1068",2019,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",4,"Ciência da Computação - Bacharelado","3.0"
"861","ELC1068",2023,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","3.0"
"862","ELC1068",2017,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",3,"Ciência da Computação - Bacharelado","3.0"
"863","ELC1068",2014,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
"864","ELC1068",2014,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",15,"Ciência da Computação - Bacharelado","3.0"
"865","ELC1068",2018,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",15,"Ciência da Computação - Bacharelado","3.0"
"866","ELC1068",2014,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",12,"Ciência da Computação - Bacharelado","3.0"
"867","ELC1068",2017,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","3.0"
"868","ELC1068",2019,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",6,"Ciência da Computação - Bacharelado","3.0"
"869","ELC1068",2019,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",6,"Ciência da Computação - Bacharelado","3.0"
"870","ELC1068",2023,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",8,"Ciência da Computação - Bacharelado","3.0"
"871","ELC1068",2023,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",6,"Ciência da Computação - Bacharelado","3.0"
"872","ELC1068",2023,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",21,"Ciência da Computação - Bacharelado","3.0"
"873","ELC1068",2019,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",19,"Ciência da Computação - Bacharelado","3.0"
"874","ELC1068",2021,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",25,"Ciência da Computação - Bacharelado","3.0"
